"year","venue","title","url","freq","IF","name"
"2013","IJEHMC","Wearable ECG Monitoring and Alerting System Associated with Smartphone: iHeart.","http://dblp.org/rec/journals/ijehmc/WatanabeKSY13",3,0.000000,"International Journal of E-Health and Medical Communications (IJEHMC)"
"2013","IJERTCS","A Reconfigurable Wireless Environment for ECG Monitoring and Encryption.","http://dblp.org/rec/journals/ijertcs/AmiraSRGS13",1,0.000000,"International Journal of Embedded and Real-Time Communication Systems (IJERTCS)"
"2013","Int. J. Fuzzy Logic and Intelligent Systems","Electrocardiogram Signal Compression with Reconstruction via Radial Basis Function Interpolation Based on the Vertex.","http://dblp.org/rec/journals/ijflis/RyuKKCP13",2,0.000000,"International Journal of Fuzzy Logic and Intelligent Systems"
"2013","IJMEI","DICOM medical image watermarking of ECG signals using EZW algorithm.","http://dblp.org/rec/journals/ijmei/KannammalR13",3,0.000000,"International Journal of Medical Engineering and Informatics (IJMEI)"
"2013","IJMSTR","An mHealth System for Monitoring of Children with Suspected Cardiac Arrhythmias.","http://dblp.org/rec/journals/ijmstr/KyriacouHCMMKJP13",2,0.000000,"International Journal of Monitoring and Surveillance Technologies Research (IJMSTR)"
"2013","IJMSTR","WBAN Based Long Term ECG Monitoring.","http://dblp.org/rec/journals/ijmstr/RosuP13",2,0.000000,"International Journal of Monitoring and Surveillance Technologies Research (IJMSTR)"
"2013","IJMTIE","A Non-Linear Approach to ECG Signal Processing using Morphological Filters.","http://dblp.org/rec/journals/ijmtie/BhatejaVMU13",1,0.000000,"International Journal on Measurement Technologies and Instrumentation Engineering (IJMTIE)"
"2013","Int. J. Neural Syst.","Application of Higher Order cumulant Features for Cardiac Health Diagnosis using ECG signals.","http://dblp.org/rec/journals/ijns/MartisALMRC13",2,0.000000,"International Journal of Neural Systems (IJNS)"
"2013","IJRIS","Complex filters for the subtraction procedure for power-line interference removal from ECG.","http://dblp.org/rec/journals/ijris/Mihov13",1,0.000000,"International Journal of Reasoning-based Intelligent Systems (IJRIS)"
"2013","JACIII","Similarity-Based Fuzzy Classification of ECG and Capnogram Signals.","http://dblp.org/rec/journals/jaciii/BetancourtFTYSDH13",4,0.000000,"Journal of Advanced Computational Intelligence and Intelligent Informatics (JACIII)"
"2013","J. Ambient Intelligence and Humanized Computing","Textile-based, contactless ECG monitoring for non-ICU clinical settings.","http://dblp.org/rec/journals/jaihc/ChamadiyaMWH13",1,0.000000,"Journal of Ambient Intelligence and Humanized Computing"
"2013","J. Applied Mathematics","Noise Suppression in ECG Signals through Efficient One-Step Wavelet Processing Techniques.","http://dblp.org/rec/journals/jam/CastilloMGMPP13",4,0.000000,"Advances in Decision Sciences"
"2013","Journal of Biomedical Informatics","A robust and simple security extension for the medical standard SCP-ECG.","http://dblp.org/rec/journals/jbi/MartiAG13",4,0.000000,"Journal of Biomedical Informatics"
"2013","Journal of Decision Systems","Enhanced approach for ECG classification based on wavelet transform and decision tree models.","http://dblp.org/rec/journals/jds/CharfiK13",1,2.313000,"Journal of Decision Systems"
"2013","JIPS","A Feature Selection-based Ensemble Method for Arrhythmia Classification.","http://dblp.org/rec/journals/jips/NamsraiMLSNR13",2,0.000000,"The Journal of Information Processing Systems"
"2013","J. Medical Systems","An Awareness Approach to Analyze ECG Streaming Data.","http://dblp.org/rec/journals/jms/DonCCM13",37,0.000000,"Journal of Medical Systems"
"2013","J. Low Power Electronics","Ultra Low-Voltage Ultra Low-Power Sinh-Domain Wavelet Filer for Electrocardiogram Signal Analysis.","http://dblp.org/rec/journals/jolpe/KhandayPP13",2,0.000000,"Journal of Low Power Electronics"
"2013","J. Solid-State Circuits","An Energy-Efficient ECG Processor in 45-nm CMOS Using Statistical Error Compensation.","http://dblp.org/rec/journals/jssc/AbdallahS13",5,3.009000,"IEEE Journal of Solid-State Circuits"
"2013","Med. Biol. Engineering and Computing","A classification scheme for ventricular arrhythmias using wavelets analysis.","http://dblp.org/rec/journals/mbec/BalasundaramMNU13",33,1.500000,"Medical and Biological Engineering and Computing"
"2013","Med. Biol. Engineering and Computing","A comprehensive survey of wearable and wireless ECG monitoring systems for older adults.","http://dblp.org/rec/journals/mbec/BaigGC13",33,1.500000,"Medical and Biological Engineering and Computing"
"2013","Med. Biol. Engineering and Computing","A unified procedure for detecting, quantifying, and validating electrocardiogram T-wave alternans.","http://dblp.org/rec/journals/mbec/NaseriPH13",33,1.500000,"Medical and Biological Engineering and Computing"
"2013","Neural Computing and Applications","A parallel genetic algorithm for adaptive hardware and its application to ECG signal classification.","http://dblp.org/rec/journals/nca/JewajindaC13",9,1.763000,"Neural Computing and Applications"
"2013","Neural Computing and Applications","Electrocardiogram beat classification via coupled boosting by filtering and preloaded mixture of experts.","http://dblp.org/rec/journals/nca/EbrahimpourSSM13",9,1.763000,"Neural Computing and Applications"
"2013","Pattern Recognition Letters","QRS detection-free electrocardiogram biometrics in the reconstructed phase space.","http://dblp.org/rec/journals/prl/FangC13",6,1.551000,"Pattern Recognition Letters"
"2013","SIGARCH Computer Architecture News","A new non-exact Aho-Corasick framework for ECG classification.","http://dblp.org/rec/journals/sigarch/TsengZHLPIW13",1,0.000000,"SIGARCH Computer Architecture News"
"2013","Simulation","Orientation invariant ECG-based stethoscope tracking for heart auscultation training on augmented standardized patients.","http://dblp.org/rec/journals/simulation/KidaneCLMH13",1,0.000000,"ACM Transactions on Modeling and Computer Simulation (TOMACS)"
"2013","Signal, Image and Video Processing","Kurtosis-based noise estimation and multiscale energy to denoise ECG signal.","http://dblp.org/rec/journals/sivp/SharmaDM13",9,0.000000,"Signal, Image and Video Processing"
"2013","IEEE Signal Process. Lett.","Human Identification From ECG Signals Via Sparse Representation of Local Segments.","http://dblp.org/rec/journals/spl/WangSNK13",6,1.751000,"IEEE Signal Processing Letters"
"2013","IEEE Trans. Biomed. Circuits and Systems","Design of Wavelet-Based ECG Detector for Implantable Cardiac Pacemakers.","http://dblp.org/rec/journals/tbcas/MinKKKPK13",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2013","IEEE Trans. Biomed. Circuits and Systems","A 0.7-V 17.4-$\mu$ W 3-Lead Wireless ECG SoC.","http://dblp.org/rec/journals/tbcas/KhayatzadehZTLL13",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2013","IEEE Trans. Biomed. Engineering","Spatial Variability of the 12-Lead Surface ECG as a Tool for Noninvasive Prediction of Catheter Ablation Outcome in Persistent Atrial Fibrillation.","http://dblp.org/rec/journals/tbe/MeoZMLS13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Surface Electrocardiogram Reconstruction From Intracardiac Electrograms Using a Dynamic Time Delay Artificial Neural Network.","http://dblp.org/rec/journals/tbe/PoreeKCMMH13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Non-Contact ECG Sensing Employing Gradiometer Electrodes.","http://dblp.org/rec/journals/tbe/PengB13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Compressed Sensing for Energy-Efficient Wireless Telemonitoring of Noninvasive Fetal ECG Via Block Sparse Bayesian Learning.","http://dblp.org/rec/journals/tbe/ZhangJMR13a",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Adaptive Wavelet Wiener Filtering of ECG Signals.","http://dblp.org/rec/journals/tbe/SmitalVKP13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Fetal ECG Extraction by Extended State Kalman Filtering Based on Single-Channel Recordings.","http://dblp.org/rec/journals/tbe/NiknazarRJ13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Novel Bayesian Vectorcardiographic Loop Alignment for Improved Monitoring of ECG and Fetal Movement.","http://dblp.org/rec/journals/tbe/VullingsMOB13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Real-Time Lumped Parameter Modeling of Cardiovascular Dynamics Using Electrocardiogram Signals: Toward Virtual Cardiovascular Instruments.","http://dblp.org/rec/journals/tbe/LeBK13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","A Fully Adaptive Multiresolution Algorithm for Atrial Arrhythmia Simulation on Anatomically Realistic Unstructured Meshes.","http://dblp.org/rec/journals/tbe/CristoforettiMR13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","Wavelet-Based ECG Steganography for Protecting Patient Confidential Information in Point-of-Care Systems.","http://dblp.org/rec/journals/tbe/IbaidaK13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","On the Detection of Myocadial Scar Based on ECG/VCG Analysis.","http://dblp.org/rec/journals/tbe/DimaPMRMGCM13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","ACM Trans. Embedded Comput. Syst.","Miniaturized wireless ECG monitor for real-time detection of epileptic seizures.","http://dblp.org/rec/journals/tecs/MasseBSAP13",2,0.680000,"ACM Transactions on Embedded Computing Systems"
"2013","ACM Trans. Embedded Comput. Syst.","Wireless noncontact ECG and EEG biopotential sensors.","http://dblp.org/rec/journals/tecs/ChiNC13",2,0.680000,"ACM Transactions on Embedded Computing Systems"
"2013","IEEE J. Biomedical and Health Informatics","A Low-Complexity ECG Feature Extraction Algorithm for Mobile Healthcare Applications.","http://dblp.org/rec/journals/titb/MazomenosBACMRMC13",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2013","IEEE J. Biomedical and Health Informatics","Estimation of Body Postures on Bed Using Unconstrained ECG Measurements.","http://dblp.org/rec/journals/titb/LeeHLLP13",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2013","IEEE Trans. Med. Imaging","Image-Based Model of Atrial Anatomy and Electrical Activation: A Computational Platform for Investigating Atrial Arrhythmia.","http://dblp.org/rec/journals/tmi/ZhaoBZLSS13",3,3.390000,"IEEE Transactions on Medical Imaging"
"2014","Applied Mathematics and Computation","Multiclass maximum margin clustering via immune evolutionary algorithm for automatic diagnosis of electrocardiogram arrhythmias.","http://dblp.org/rec/journals/amc/ZhuDH14",4,1.551000,"Applied Mathematics and Computation"
"2014","Biomed. Signal Proc. and Control","Heart diseases prediction based on ECG signals&apos; classification using a genetic-fuzzy system and dynamical model of ECG signals.","http://dblp.org/rec/journals/bspc/VafaieAK14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Signal, Image and Video Processing","Detection of premature ventricular contraction arrhythmias in electrocardiogram signals with kernel methods.","http://dblp.org/rec/journals/sivp/AlajlanBMMB14",9,0.000000,"Signal, Image and Video Processing"
"2014","Soft Comput.","Feature elimination based random subspace ensembles learning for ECG arrhythmia diagnosis.","http://dblp.org/rec/journals/soco/JadhavNG14",2,0.000000,"International Conference on Software, Telecommunications and Computer Networks (SoftCOM)"
"2014","Applied Mathematics and Computer Science","Multiple neural network integration using a binary decision tree to improve the ECG signal recognition accuracy.","http://dblp.org/rec/journals/amcs/LinhPN14",1,0.000000,"International Conference on Computer Science, Applied Mathematics and Applications (ICCSAMA)"
"2014","Appl. Soft Comput.","Hybrid intelligent methods for arrhythmia detection and geriatric depression diagnosis.","http://dblp.org/rec/journals/asc/HuangHL14",8,0.000000,"Online World Conference on Soft Computing in Industrial Applications (WSC)"
"2014","Appl. Soft Comput.","Detection of electrocardiogram signals using an efficient method.","http://dblp.org/rec/journals/asc/EbrahimzadehSK14",8,0.000000,"Online World Conference on Soft Computing in Industrial Applications (WSC)"
"2014","Biomed. Signal Proc. and Control","Automated analysis of ECG waveforms with atypical QRS complex morphologies.","http://dblp.org/rec/journals/bspc/TafreshiJLT14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Biomed. Signal Proc. and Control","Matlab-based tool for ECG and HRV analysis.","http://dblp.org/rec/journals/bspc/MaliZMMJ14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Biomed. Signal Proc. and Control","Issues and research on foetal electrocardiogram signal elicitation.","http://dblp.org/rec/journals/bspc/JagannathS14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Biomed. Signal Proc. and Control","Principal component analysis in high resolution electrocardiogram for risk stratification of sustained monomorphic ventricular tachycardia.","http://dblp.org/rec/journals/bspc/Nasario-JuniorBN14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Biomed. Signal Proc. and Control","2D ECG differences in frontal vs preferential planes inpatients referred for percutaneous transluminal coronary angioplasty.","http://dblp.org/rec/journals/bspc/BonominiCLA14",65,1.532000,"Biomedical Signal Processing and Control"
